工商管理,1,,,,,,,
工商管理,,,,,,,,1
工商管理,,,,,,,,1
工商管理,,,,,,,,1
工商管理,,,,,,,,1
工商管理,,,,,,,,1
工商管理,1,,,,,,,
工商管理,,,,,,,,1
工商管理,,,,,,,,1
工商管理,,,,,,,,1
工商管理类,8,5,,4,4,,3,126
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,1,,,1,,,,44
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,1,1,,,,,1,
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工商管理类,,,,,,,,1
工科类,1,1,1,,,,,
工科试验班,5,2,1,,,,,
工科试验班,1,1,1,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,1,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,1,,,,,,
工科试验班,1,1,,,,,,
工科试验班,1,1,1,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,1,,,,,,
工科试验班,1,1,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,1,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,1,1,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,1,,,,,,
工科试验班,1,,,,,,,
工科试验班,,,,,,,,1
工科试验班,,,,,,,,1
工科试验班,1,1,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,,,,,,,
工科试验班,1,1,1,,,,,
工科试验班,1,1,,,,,,
工科试验班类,3,,,,,,,
工科试验班类,1,1,1,,,,,
工科试验班类,,1,,,,,,
工科试验班类,1,1,1,,,,,
工科试验班类,1,1,,,,,,
工科试验班类,1,1,1,,,,,
工科试验班类,1,,,,,,,
工科试验班类,1,1,1,,,,,
工程力学,23,13,8,,,,6,2
工程力学,1,1,,,,,,
工程力学,1,,,,,,,
工程力学,1,1,,,,,,
工程安全评价与监理,1,,1,,,,1,1
工程机械运用技术,1,1,,,,,1,7
工程测量技术,1,,,,3,,2,15
工程测量技术,,,,,,,,1
工程测量技术,,,,,,,,1
工程管理,87,53,10,3,7,,54,68
工程管理,,,,,,,,1
工程管理,1,1,,,,,1,
工程管理,,,,,,,,1
工程造价,47,31,4,6,3,,32,165
工程造价,,,1,1,1,,,1
工程造价,1,,,,1,,1,
工艺美术,,,,1,1,,1,22
工艺美术,,,,,,,,1
工艺美术品设计,,,,1,,,1,8
市场营销,13,6,3,21,19,,17,346
市场营销,,,,,,,,1
市场营销,,,,,,,,1
市场营销,,,,,,,,1
市场营销,,,,,,,,1
市场营销,1,,,1,,,1,
市场营销,,,,,,,,1
市场营销,,,,,,,,1
市场营销,,,,,,,,1
市场营销,,,,,,,,1
市场营销类,,,,,,,,3
市场营销类,,,,,,,,3
市场营销类,,,,,,,,1
市政工程技术,5,4,1,3,1,,7,10
市政工程技术,1,,,1,,,1,
市政工程技术,1,,,1,,,1,
师范类,1,,,,,,1,
师范类,,,,,,,,1
希伯来语,,,,,,,,1
希伯来语,,,,2,2,,2,
希腊语,,,,,,,,1
希腊语,,,,2,2,,2,
幼儿发展与健康管理,,,1,1,,,1,12
广告学,1,1,,7,3,,5,95
广告学,,,,,,,,1
广告学,,,,,,,,1
广告学,,,,,,,,1
广告学,,,,,,,,1
广告学,,,,,,,,1
广告学,,,,1,1,,1,
广告学,,,,,,,,1
广告设计与制作,1,,,2,2,,1,43
广告设计与制作,,,,,,,,1
广告设计与制作,,,,,,,,1
广播影视类,,,,,,,,3
广播影视类,,,,,,,,2
广播影视节目制作,,,,,,,,5
广播电视学,1,1,,9,6,,1,38
广播电视学,,,,,,,,1
广播电视工程,3,2,,,,,1,3
广播电视技术,,,,,,,,3
广播电视编导,,,,1,1,,,64
广播电视编导,,,,,,,,1
广播电视编导,,,,,,,,1
广播电视编导,,,,,,,,1
广播电视编导,,,,,,,,1
广播电视编导,,,,,,,,2
广播电视编导,,,,,,,,1
广播电视编导,,,,,,,,1
广播电视编导,,,,,,,,1
广播电视编导,,,,,,,,1
广播电视编导,,,,,,,,1
广播电视编导,,,,,,,,1
应用俄语,,,,,,,,5
应用化学,89,99,62,,,,5,13
应用化学,1,1,,,,,,
应用化学,1,1,,,,,,
应用化学,1,1,,,,,,
应用化学,1,1,,,,,,
应用化学,1,1,,,,,1,
应用化学,,1,,,,,,
应用化工技术,4,5,3,,,,1,10
应用外语,,,,,,,,1
应用外语,,,,,,,,1
应用外语,,,,,,,,1
应用外语,,,,,,,,1
应用德语,,,,,,,,8
应用德语,,,,,,,,1
应用心理学,12,9,14,4,2,,2,58
应用心理学,,,,,,,,1
应用心理学(武警),,,,,,,,2
应用日语,,,,1,2,,1,15
应用日语,,,,,,,,1
应用气象学,5,,,,1,,1,
应用法语,,,,1,1,,1,8
应用法语,,,,,,,,1
应用泰语,,,,1,1,,1,
应用物理学,36,21,9,,,,8,1
应用物理学,1,,,,,,,
应用物理学,1,,,,,,,
应用物理学,1,1,,,,,1,
应用物理学,1,,,,,,,
应用生物科学,1,1,1,,,,,
应用生物科学,1,1,,,,,,
应用生物科学,1,1,,,,,,
应用电子技术,21,14,2,1,2,,17,27
应用电子技术,1,,,,1,,1,
应用电子技术,,,,,,,,1
应用电子技术,,,,,,,,1
应用统计学,35,15,11,,,,20,14
应用统计学,1,,,,1,,1,
应用统计学,1,1,1,,,,,
应用统计学,,1,,,,,,
应用统计学,1,,1,,,,1,
应用英语,1,,1,2,2,,2,33
应用英语,,,,,,,,1
应用英语,,,,,,,,1
应用英语,,,,,,,,2
应用英语,,,,,,,,1
应用英语,,,,,,,,1
应用英语,,,,1,1,,1,
应用英语,,,,,,,,1
应用西班牙语,,,1,2,1,,2,7
应用西班牙语,,,,,,,,1
应用西班牙语,,,,,,,,1
应用阿拉伯语,,,,,,,,3
应用韩语,,,1,2,1,,2,20
应用韩语,,,,,,,,1
康复工程技术,,,,,,,,2
康复治疗学,39,34,38,1,,,2,27
康复治疗技术,4,6,7,1,1,,3,21
康复治疗技术,,,,,,,,1
康复治疗类,,1,1,1,,,,1
康复辅助器具技术,,1,1,,,,,
建筑动画与模型制作,,,,,,,,2
建筑学,84,27,11,16,18,,19,41
建筑学,2,,,,,,,1
建筑学,,,,,,,,1
建筑室内设计,,,,,,,,30
建筑室内设计,,,,,,,,1
建筑工程技术,27,13,1,2,7,,20,82
建筑工程技术,,,,,,,,1
建筑工程技术,,,,,,,,1
建筑智能化工程技术,5,3,2,,1,,5,22
建筑材料工程技术,,,,,,,,2
建筑材料检测技术,,,,,,,,1
建筑环境与能源应用工程,60,50,7,,1,,21,9
建筑环境与能源应用工程,1,,,,,,,
建筑电气与智能化,21,9,1,,,,10,6
建筑电气工程技术,1,1,,,,,1,4
建筑类,12,5,2,,4,,2,9
建筑类,,,,,,,,6
建筑类,1,1,,,,,,
建筑经济管理,2,,,2,,,3,4
建筑装饰工程技术,8,2,,7,3,,11,19
建筑装饰工程技术,,,,,,,,1
建筑装饰工程技术,,,,,,,,1
建筑装饰材料技术,,,,,,,,1
建筑设备工程技术,3,2,,1,1,,2,3
建筑设备类,1,1,,,,,1,
建筑设备类,1,,,1,,,1,
建筑设计,4,1,,3,2,,2,14
建筑设计类,,,,,,,,2
建筑设计类,2,1,,1,,,,
建筑钢结构工程技术,2,2,,,,,2,1
建设工程监理,4,3,,,1,,4,20
建设工程管理,6,2,,4,2,,7,26
建设工程管理,,,,,,,,1
建设工程管理,,,,,,,,1
建设工程管理类,,,,,,,,3
建设工程管理类,,,,,,,,1
建设工程管理类,,,,,,,,1
建设项目信息化管理,1,2,,,,,1,2
弹药工程与爆炸技术,4,2,,,,,1,2
录音技术与艺术,,,,,,,,1
录音艺术,,,,,,,,19
录音艺术,1,,,,,,,
录音艺术,,,,,,,,1
录音艺术,,,,,,,,1
影视动画,,,,,,,,26
影视动画,,,,,,,,1
影视动画,,,,,,,,1
影视动画,,,,,,,,1
影视多媒体技术,,,,1,,,1,5
影视多媒体技术,,,,,,,,1
影视摄影与制作,,,,,,,,19
影视摄影与制作,,,,,,,,1
影视摄影与制作,,,,,,,,1
影视摄影与制作,,,,,,,,1
影视摄影与制作,,,,,,,,1
影视摄影与制作,,,,,,,,1
影视摄影与制作,,,,,,,,1
影视照明技术与艺术,,,,,,,,1
影视编导,,,,2,1,,1,7
影视编导,,,,,,,,1
影视美术,,,,,,,,1
微机电系统工程,1,1,,,,,,
微电子技术,,,,,,,,4
微电子科学与工程,20,6,,,,,3,2
微电子科学与工程,2,,,,,,,
德语,3,,,3,2,,,49
德语,,,,2,2,,2,
德语,,,,,,,,1
德语,,,,,,,,1
德语,,,,,,,,1
心理咨询,,,,1,1,,,2
心理学,5,3,4,1,,,,8
心理学,,,,,,,,1
心理学,,,,,,,,1
心理学类,3,2,3,,,,,1
心理学类,,,,,,,,2
快递运营管理,,,1,,1,,1,1
思想政治教育,,,,20,10,,1,24
思想政治教育,,,,1,1,,,
思想政治教育,,,,5,4,,,2
思想政治教育,,,,,,,,2
思想政治教育,,,,1,,,,
思想政治教育(武警),,,,,,,,2
意大利语,,,,,,,,12
意大利语,,,,2,2,,2,
戏剧与影视学类,,,,1,,,,5
戏剧与影视学类,,,,,,,,3
戏剧与影视学类,,,,,,,,1
戏剧与影视学类,,,,,,,,1
戏剧与影视学类,,,,,,,,1
戏剧与影视学类,,,,,,,,1
戏剧与影视学类,,,,,,,,1
戏剧学,,,,,,,,4
戏剧影视导演,,,,,,,,12
戏剧影视导演,,,,,,,,1
戏剧影视导演,,,,,,,,1
戏剧影视导演,,,,,,,,1
戏剧影视导演,,,,,,,,1
戏剧影视文学,,,,2,1,,,25
戏剧影视文学,,,,,,,,1
戏剧影视文学,,,,,,,,1
戏剧影视文学,,,,,,,,1
戏剧影视文学,,,,,,,,1
戏剧影视文学,,,,,,,,1
戏剧影视美术设计,,,,,,,,29
戏剧影视美术设计,,,,,,,,1
戏剧影视美术设计,,,,,,,,1
戏剧影视美术设计,,,,,,,,1
戏剧影视美术设计,,,,,,,,1
戏剧影视美术设计,,,,,,,,2
戏剧影视美术设计,,,,,,,,1
戏剧影视美术设计,,,,,,,,1
戏剧影视美术设计,,,,,,,,1
戏剧影视美术设计,,,,,,,,1
戏剧影视表演,,,,,,,,12
房地产开发与管理,3,1,,1,,,1,22
房地产检测与估价,,,,,,,,1
房地产类,,,,,,,,1
房地产经营与管理,3,1,1,4,5,,6,8
手语翻译,,,,,,,,1
技术科学试验班,1,1,,,,,,
投资与理财,3,,1,3,,,6,22
投资与理财,,,,,,,,1
投资与理财,,,,,,,,1
投资学,2,1,,,1,,,38
抢险救援指挥与技术,1,1,,,,,,
护理,5,16,17,5,,,6,66
护理,,,,,,,,1
护理,,,,,,,,1
护理,,,,,,,,1
护理,,,,,,,,2
护理,,,,,,,,2
护理,,,,,,,,1
护理,,,,,,,,2
护理,,,,,,,,1
护理学,27,60,58,7,,,5,59
护理学,,1,1,1,,,,
护理学,,1,1,1,,,,
护理学,,,,,,,,1
护理学,,,,,,,,1
护理学,,,,,,,,1
护理学类,1,1,1,,,,,2
护理学类,,1,1,,,,,
护理类,1,1,1,,,,,2
护理类,,2,2,1,,,1,3
报关与国际货运,,,,1,2,,2,38
报关与国际货运,,,,,,,,1
指挥信息系统工程,6,2,,,,,2,10
指挥信息系统工程,2,,,,,,,
指挥信息系统工程,2,2,,,,,2,
指挥信息系统工程,2,,,,,,,
指挥信息系统工程(武警),,,,,,,,2
指挥信息系统工程,2,,,,,,2,
指挥信息系统工程,2,,,,,,,
指挥信息系统工程,2,2,,,,,2,
探测制导与控制技术,7,5,,,,,5,
摄影,,,,,,,,33
摄影,,,,,,,,1
摄影,,,,,,,,1
摄影,,,,,,,,1
摄影,,,,,,,,1
摄影,,,,,,,,1
摄影与摄像艺术,,,,,,,,3
摄影摄像技术,,,,1,,,1,8
摄影测量与遥感技术,,,,,,,,1
播音与主持,,,,,,,,12
播音与主持艺术,,,,,,,,74
播音与主持艺术,,,,,,,,1
播音与主持艺术,,,,,,,,1
播音与主持艺术,,,,,,,,1
播音与主持艺术,,,,,,,,1
播音与主持艺术,,,,,,,,1
播音与主持艺术,,,,,,,,1
播音与主持艺术,,,,,,,,1
放射医学,1,1,1,,,,,
放射治疗技术,1,,,,,,,
政治学、经济学与哲学,,,,,,,,1
政治学、经济学与哲学,,,,,,,,1
政治学与行政学,1,,,5,2,,1,10
政治学类,,,,,,,,5
政治学类,,,,,,,,3
政治学类,,,,1,1,,,
政治社会管理类,,,,1,,,,
救助与打捞工程,1,1,1,,,,,
教育与心理学类,1,,,,,,1,
教育学,,,,1,,,1,15
教育学,,,,,,,,1
教育学,,,,,,,,1
教育学类,,,,,,,,13
教育学类,,,,,,,,5
教育学类,,,,,,,,1
教育康复学,,,,,,,,2
教育技术学,20,8,2,3,,,16,8
教育技术学,1,,,,,,1,3
教育技术学,1,1,,,,,1,
教育类,1,,,,,,,2
教育类,,,,,,,,1
数字出版,,,,,,,,3
数字印刷技术,,,,,,,,1
数字图文信息技术,,1,,,1,,1,3
数字媒体应用技术,3,2,1,2,2,,6,30
数字媒体应用技术,,,,,,,,1
数字媒体技术,39,17,6,3,2,,31,30
数字媒体技术,1,1,1,,,,,
数字媒体技术,1,1,,,,,1,
数字媒体技术,1,,,,,,1,1
数字媒体技术,1,1,,,,,1,
数字媒体艺术,,,,2,1,,,76
数字媒体艺术,,,,,,,,1
数字媒体艺术,,,,,,,,1
数字媒体艺术,,,,,,,,1
数字媒体艺术设计,1,,,3,1,,3,44
数字媒体艺术设计,,,,,,,,1
数字媒体艺术设计,,,,,,,,1
数字媒体艺术设计,,,,,,,,1
数字媒体艺术设计,,,,,,,,1
数字媒体设备管理,,,,,,,,1
数字展示技术,,,,,,,,1
数学,2,,,,,,,
数学(武警),,,,,,,,2
数学与应用数学,71,52,31,,1,,24,31
数学与应用数学,,,,,,,,1
数学与应用数学,1,1,1,,,,,
数学与应用数学,10,9,6,,,,2,
数学与应用数学,1,1,2,1,1,,,
数学与应用数学,1,,,,,,,
数学与应用数学,1,1,,,,,1,
数学教育,1,1,,,,,,3
数学类,60,35,21,,,,11,8
数学类,1,,1,,,,1,3
数学类,,,,,,,,1
数学类,1,,,,,,,
数学类,,,,,,,,1
数学类,,,,,,,,1
数学类,1,1,,,,,,
数学类,1,,,,,,,
数学类,,,,,,,,1
数据科学与大数据技术,8,4,3,,,,5,2
数据科学与统计学类,1,,1,,,,1,
数据科学与统计类,1,1,,,,,1,
数控技术,20,11,2,3,2,,18,52
数控技术,,,,,,,,1
数控设备应用与维护,2,1,,,1,,2,3
数理基础科学,1,1,,,,,1,
文创类,,,,,,,,1
文化产业管理,,,,4,2,,3,47
文化产业管理,,,,,,,,1
文化产业管理,,,,,,,,1
文化产业管理,,,,,,,,1
文化创意与策划,,,,,,,,2
文化市场经营管理,,,,2,2,,2,3
文化市场经营管理,,,,1,1,,1,
文化市场经营管理,,,,,,,,1
文化遗产,,,,1,,,,
文学与传播类,,,,,,,,1
文物与博物馆学,1,1,,6,2,,,4
文物保护与修复,,,,,,,,1
文物保护技术,1,1,,1,,,,
文物修复与保护,,,,,,,,4
文科试验班类,,,,2,1,,,1
文科试验班类,,,,1,,,,
文科试验班类,,,,,,,,1
文科试验班类,,,,,,,,1
文秘,,,,11,5,,10,12
文秘,,,,,,,,1
文秘,,,,,,,,1
文秘,,,,,,,,1
文秘,,,,1,,,1,
文秘,,,,1,1,,1,
文秘,,,,,,,,1
新媒体艺术,,,,,,,,1
新能源材料与器件,9,9,1,,,,3,1
新能源材料与器件,1,1,,,,,1,
新能源汽车技术,2,2,,,,,2,17
新能源汽车运用与维修,,,,,,,,3
新能源科学与工程,20,17,2,,,,9,6
新能源科学与工程,1,1,,,,,1,
新闻传播与中国语言文学类,,,,1,1,,,
新闻传播学(武警),,,,,,,,2
新闻传播学类,,,,8,4,,5,46
新闻传播学类,,,,,,,,5
新闻传播学类,,,,,,,,1
新闻出版类,,,,,,,,1
新闻学,1,,,14,8,,3,85
新闻学,,,,,,,,1
新闻学,,,,,,,,1
新闻学,,,,,,,,1
新闻学,1,1,,1,,,,
新闻学,,,,,,,,1
新闻学,,,,,,,,1
新闻学,,,,,,,,1
新闻学,,,,,,,,1
新闻学,,,,1,1,,,
新闻学,,,,,,,,1
新闻采编与制作,,1,,1,,,1,15
新闻采编与制作,,,,1,,,1,
新闻采编与制作,,,,,,,,1
旅游日语,,,,1,1,,1,3
旅游管理,1,,1,19,21,,10,224
旅游管理,,,,,,,,1
旅游管理,,,,,,,,1
旅游管理,,,,,,,,1
旅游管理,,,,,,,,1
旅游管理,,,,,,,,1
旅游管理,,,,1,1,,1,
旅游管理,,,,,,,,1
旅游管理,,,,,,,,1
旅游管理,,,,,,,,1
旅游管理,,,,,,,,1
旅游管理,,,,,,,,1
旅游管理,,,,1,1,,1,
旅游管理,,,,,,,,1
旅游管理,,,,,,,,1
旅游管理,,,,,,,,1
旅游管理与服务教育,,,,,,,,3
旅游管理类,,,,1,1,,1,14
旅游管理类,,,,1,1,,,7
旅游管理类,,,,1,1,,,
旅游类,,,,,,,,3
旅游类,,,1,2,1,,2,8
旅游英语,,,,1,1,,,12
旅游英语,,,,,,,,1
旅行社经营管理,,,,1,1,,1,2
无人作战工程,2,2,,,,,2,
无人机应用技术,3,1,,,,,2,13
无人系统工程,4,,,,,,,4
无人装备工程,4,2,,,,,2,
无人装备工程,2,,,,,,,
无机非金属材料工程,31,33,8,,,,11,1
日语,3,,,10,7,,,188
日语,,,,,,,,1
日语,,,,,,,,2
日语,,,,,,,,1
日语,,,,,,,,2
早期教育,,,,,,,,4
普什图语,,,,2,2,,2,
景区开发与管理,,,,1,1,,1,2
智能交通技术运用,,,,,,,,4
智能产品开发,,,,,,,,8
智能控制技术,4,2,1,,,,4,6
智能电网信息工程,5,4,1,,,,1,1
智能监控技术应用,1,1,,,,,1,1
智能科学与技术,8,5,1,,,,5,1
智能终端技术与应用,,,,,,,,1
有色冶金技术,,,,,,,,1
服装与服饰设计,,,,3,3,,3,106
服装与服饰设计,,,,,,,,1
服装与服饰设计,,,,,,,,1
服装与服饰设计,,,,,,,,1
服装与服饰设计,,,,,,,,1
服装与服饰设计,,,,,,,,1
服装与服饰设计,,,,,,,,1
服装与服饰设计,,,,,,,,1
服装与服饰设计,,,,,,,,2
服装与服饰设计,,,,,,,,1
服装与服饰设计,,,,,,,,1
服装与服饰设计,,,,,,,,1
服装表演,,,,1,1,,1,4
服装表演,,,,,,,,1
服装设计与工程,15,12,2,9,1,,3,11
服装设计与工程,1,1,,1,,,,
服装设计与工程,,,,,,,,1
服装设计与工艺,1,,,2,,,2,5
服装设计与工艺,,,,,,,,1
服装设计与工艺,,,,,,,,1
服装设计与工艺,,,,1,,,1,
服装设计与工艺教育,,,,,,,,2
服装陈列与展示设计,,,,,,,,2
服装陈列与展示设计,,,,,,,,1
朝鲜语,1,,,2,2,,,47
朝鲜语,,,,,,,,1
木材加工技术,,,,,,,,1
木材科学与工程,6,7,5,,,,,3
木材科学与工程,1,1,1,,,,,
本科入学奖学金类,,,,,,,,1
机器人工程,4,1,2,,,,2,1
机场场务技术与管理,,,,,,,,1
机场运行,,,,,,,,6
机场运行,,,,,,,,1
机场运行,,,,,,,,1
机械与交通类,1,,,,,,1,
机械与工业工程类,1,,,,,,,
机械与海洋工程类,1,,,,,,,
机械产品检测检验技术,,,,,,,,2
机械制造与自动化,13,9,2,4,3,,13,41
机械工程,43,16,5,,,,14,14
机械工程,1,,,,,,,
机械工程,1,,,,,,,
机械工程,1,1,,,,,1,
机械工程,2,,,,,,,
机械工程,1,1,1,,,,,1
机械工程,1,1,1,,,,,
机械工程,2,,,,,,,
机械电子工程,60,37,6,,,,32,18
机械电子工程,1,1,,,,,1,
机械电子工程,1,1,,,,,1,
机械电子工程,,,,,,,,1
机械电子工程,,,,,,,,1
机械电子工程,1,,,,,,,
机械电子工程,2,,,,,,,
机械电子工程,,,,,,,,1
机械电子类,1,1,,,,,1,
机械类,77,47,10,1,1,,28,5
机械类,17,10,2,,,,3,4
机械类,1,,,,,,,
机械类,1,,,,,,,
机械类,1,,,,,,,
机械类,1,,,,,,,
机械类,1,1,1,,,,,
机械类,1,1,1,,,,,
机械类,1,1,1,,,,,
机械类,1,,,,,,,
机械类,1,,,,,,,
机械类,1,1,1,,,,,
机械类,1,,,,,,,
机械类,1,1,,,,,,
机械类,1,,,,,,,
机械类,1,,,,,,,
机械类,1,,,,,,1,
机械类,2,,,,,,1,
机械类,1,,,,,,,
机械设计与制造,5,3,,,,,4,18
机械设计与制造,1,,,1,,,1,
机械设计与制造,1,1,,,,,1,
机械设计制造及其自动化,175,101,21,1,,,80,51
机械设计制造及其自动化,,,,,,,,1
机械设计制造及其自动化,1,1,,,,,1,
机械设计制造及其自动化,1,,,,,,,
机械设计制造及其自动化,1,,,,,,,
机械设计制造及其自动化,1,,,,,,1,
机械设计制造及其自动化,1,,1,,,,1,
机械设计制造及其自动化,1,,,,,,,
机械设计制造及其自动化,1,,,,,,1,
机械设计制造及其自动化,1,1,,,,,,
机械设计制造类,1,,,,,,,3
机械设计制造类,2,2,1,,1,,3,
机电一体化技术,31,24,3,1,2,,24,118
机电一体化技术,1,1,,,,,1,
机电一体化技术,1,,,,,,,
机电一体化技术,1,1,,,,,1,
机电一体化技术,,1,,,,,1,
机电一体化技术,1,,,1,,,1,
机电一体化技术,1,1,,,,,1,
机电一体化技术,,,,,,,,1
机电一体化技术,1,,1,,1,,,
机电一体化技术,,,,,,,,1
机电技术教育,1,1,,,,,1,
机电设备类,,,,,,,,1
机电设备类,,,,,,,,1
机电设备维修与管理,3,2,,,,,2,4
材化类,1,1,1,,,,,
材料化学,32,35,17,,,,4,5
材料化学,1,1,,,,,1,
材料化学,1,1,,,,,,
材料化学类,1,1,,,,,,
材料工程技术,,3,1,,,,2,1
材料工程类,1,1,,,,,1,
材料成型与控制技术,2,2,,,,,2,2
材料成型及控制工程,80,65,13,,,,34,12
材料成型及控制工程,1,1,,,,,,
材料成型及控制工程,1,1,,,,,1,
材料物理,14,13,2,,,,4,1
材料物理,1,1,,,,,1,
材料物理,1,,,,,,,
材料科学与工程,60,59,13,,,,6,7
材料科学与工程,1,1,,,,,1,
材料科学与工程,1,1,,,,,,
材料科学与技术,2,2,,,,,2,
材料类,41,42,11,,,,3,3
材料类,4,4,,,,,,1
材料类,1,1,,,,,,
材料类,1,1,,,,,,
材料类,,,,,,,,1
材料类,1,1,,,,,,
材料类,1,1,,,,,,
林业工程类,1,1,,,,,,
林业工程类,1,1,,,,,,
林业技术,,,2,1,1,,,1
林业技术,,,,,,,,1
林业类,,,,,,,,1
林产化工,1,3,,,,,,
林学,6,9,10,,1,,,4
林学,,1,1,,1,,,
林学类,1,2,2,,,,,1
林学类,,1,1,,1,,,
染整技术,,,,,,,,2
染整技术,,1,,,,,1,
柬埔寨语,,,,,,,,1
标准化工程,,,,,,,,1
核化工与核燃料工程,1,2,,,,,1,
核工程与核技术,16,10,1,,,,4,
核工程与核技术,2,,,,,,,
核工程类,5,3,,,,,1,
核工程类,1,,,,,,,
核物理,1,,,,,,,
核生化消防,1,1,,,,,,
档案学,,,,,,,,3
检察事务,,,,,,,,1
森林保护,2,3,3,,1,,,
森林工程,1,,,,1,,1,
森林生态旅游,,,,,,,,1
植物保护,7,11,11,,,,,1
植物保护,,1,1,,,,,
植物保护,,1,1,,,,,
植物保护与检疫技术,,1,1,,,,,2
植物生产类,4,4,4,,,,,3
植物生产类,,1,1,,,,,
植物生产类,,,,,,,,1
植物生产类,,1,1,,,,,
植物生产类,,,,,,,,1
植物科学与技术,1,1,1,,,,,1
模具设计与制造,17,13,2,3,1,,14,38
模具设计与制造,1,,,1,,,1,
模具设计与制造,1,,,1,,,1,
模特与礼仪,,,,,,,,1
歌舞表演,,,,,,,,3
武器发射工程,5,3,,1,,,4,
武器发射工程,2,,,,,,,
武器发射工程,2,,,,,,,
武器发射工程,2,,,,,,,
武器系统与工程,9,5,,,,,5,6
武器系统与工程,2,,,,,,,
武术与民族传统体育,,,,,,,,10
武术与民族传统体育,,,,,,,,1
民政管理,,,,,,,,2
民族传统体育,,,,,,,,2
民族传统技艺,,,,,,,,1
民族学,,,,3,2,,1,2
民族服装与服饰,,,,,,,,1
民族美术,,,,,,,,1
民航安全技术管理,1,1,,,,,,5
民航安全技术管理,,,,,,,,1
民航安全技术管理,,,,,,,,1
民航空中安全保卫,,,,,,,,4
民航运输,1,,,,1,,1,7
民航运输,,,,,,,,1
民航运输,1,1,,,,,,
民航运输,,,,,,,,1
民航运输,,,,,,,,1
民航运输,,,,,,,,1
民航运输,,,,,,,,1
民航运输,1,1,,,,,,
民航通信技术,,,,,,,,1
民航通信技术,1,1,,,,,1,
民航通信技术,1,1,,,,,1,
水产养殖学,9,16,17,,,,,2
水产养殖学,1,1,1,,,,,
水产养殖学,1,1,1,,,,,
水产养殖技术,,1,1,,,,,5
水产类,2,3,3,,,,1,1
水利工程,2,,,,2,,2,3
水利工程,,,,,,,,1
水利工程与管理类,,,,,,,,1
水利水电工程,32,26,5,,1,,14,3
水利水电工程技术,,,,,,,,1
水利水电工程管理,1,,,,1,,1,2
水利水电建筑工程,2,1,,,1,,2,7
水利类,12,10,7,,,,1,
水务工程,2,2,1,,,,,
水土保持与荒漠化防治,2,2,2,,,,,
水声工程,4,3,,,,,2,
水声工程,2,,,,,,,
水文与工程地质,,,,,,,,1
水文与水资源工程,15,13,3,,3,,3,1
水族科学与技术,2,2,3,,,,,
水生动物医学,1,1,1,,,,,
水电站动力设备,,,,,,,,2
水质科学与技术,2,2,1,,,,,
水路运输与海事管理,,,,,,,,4
汉语,,,,,,,,3
汉语国际教育,,,,29,27,,2,87
汉语国际教育,,,,,,,,1
汉语国际教育,,,,,,,,1
汉语言,,,,1,1,,,1
汉语言文学,,,,40,33,,2,152
汉语言文学,,,,,,,,1
汉语言文学,,,,,,,,1
汉语言文学,,,,1,1,,,
汉语言文学,,,,,,,,1
汉语言文学,,,,,,,,1
汉语言文学,,,,,,,,1
汉语言文学,,,,1,,,1,
汉语言文学,,,,,,,,1
汉语言文学,,,,,,,,1
汉语言文学,,,,3,3,,,10
汉语言文学,,,,,,,,2
汉语言文学,,,,,,,,1
汉语言文学,,,,,,,,1
汉语言文学,,,,,,,,1
汉语言文学,,,,1,1,,,1
汉语言文学,,,,,,,,1
汽车制造与装配技术,3,1,,1,,,3,25
汽车制造类,,,,,,,,2
汽车制造类,,,,,,,,1
汽车智能技术,,,,,,,,1
汽车服务工程,33,20,4,1,1,,18,17
汽车服务工程,,,,,,,,1
汽车服务工程,1,1,1,,,,,
汽车检测与维修技术,14,8,,3,3,,15,65
汽车检测与维修技术,,,,,,,,1
汽车电子技术,3,1,,2,,,3,16
汽车营销与服务,7,3,,3,1,,7,48
汽车车身维修技术,,,,,,,,5
汽车运用与维修技术,2,1,,1,,,2,26
油气储运工程,11,9,1,,,,2,1
油气储运技术,,,,,,,,1
